Month,Day,Hour,DoY,Rg_f,Rg_fqc,Ta_f,Ta_fqc,VPD_f,VPD_fqc,Ts_f,Ts_fqc,Precip,SWC,H_f,H_fqc,LE_f,LE_fqc,qf_NEE_st,qf_NEE_or,Reco_st,Reco_or,NEE_st_fMDS,NEE_st_fMDSqc,GPP_st_MDS,NEE_or_fMDS,NEE_or_fMDSqc,GPP_or_MDS,NEE_st_fANN,NEE_st_fANNqc,GPP_st_ANN,NEE_or_fANN,NEE_or_fANNqc,GPP_or_ANN
1,1,23.5,1.979,0.00,0,0.50,0,0.68,3,0.30,0,-9999.00,30.90,-16.77,3,0.78,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,0.0,2.000,0.00,0,0.40,0,0.71,3,0.30,0,-9999.00,30.90,-16.91,3,0.68,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,0.5,2.021,0.00,0,0.40,0,0.75,3,0.30,0,-9999.00,30.90,-17.25,3,0.72,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,1.0,2.042,0.00,0,0.60,0,0.78,3,0.30,0,-9999.00,30.90,-17.44,3,0.81,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,1.5,2.063,0.00,0,0.90,0,0.81,3,0.30,0,-9999.00,30.90,-18.12,3,0.82,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,2.0,2.083,0.00,0,1.00,0,0.84,3,0.30,0,-9999.00,30.90,-18.86,3,0.95,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,2.5,2.104,0.00,0,0.90,0,0.85,3,0.30,0,-9999.00,30.90,-19.54,3,0.99,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,3.0,2.125,0.00,0,0.90,0,0.86,3,0.30,0,-9999.00,30.90,-20.07,3,0.73,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,3.5,2.146,0.00,0,0.90,0,0.86,3,0.30,0,-9999.00,30.90,-20.74,3,1.05,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,4.0,2.167,0.00,0,1.00,0,0.86,3,0.30,0,-9999.00,30.90,-21.64,3,1.05,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,4.5,2.188,0.00,0,0.90,0,0.86,3,0.30,0,-9999.00,30.90,-22.41,3,1.14,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,5.0,2.208,0.00,0,0.80,0,0.86,3,0.30,0,-9999.00,30.90,-22.47,3,0.98,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,5.5,2.229,0.00,0,0.80,0,0.86,3,0.30,0,-9999.00,30.90,-23.25,3,0.49,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,6.0,2.250,0.00,0,0.70,0,0.86,3,0.30,0,-9999.00,30.90,-24.27,3,0.12,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,6.5,2.271,0.00,0,0.80,0,0.86,3,0.30,0,-9999.00,30.90,-25.18,3,0.48,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,7.0,2.292,0.00,0,0.80,0,0.86,3,0.30,0,-9999.00,30.90,-26.13,3,0.43,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,7.5,2.313,0.00,0,0.70,0,0.86,3,0.30,0,-9999.00,30.90,-27.07,3,0.17,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,8.0,2.333,0.00,0,0.60,0,0.86,3,0.30,0,-9999.00,30.90,-27.56,3,-0.30,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,8.5,2.354,24.10,0,0.60,0,0.45,3,0.30,0,-9999.00,30.90,-2.19,3,12.37,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
