Month,Day,Hour,DoY,Rg_f,Rg_fqc,Ta_f,Ta_fqc,VPD_f,VPD_fqc,Ts_f,Ts_fqc,Precip,SWC,H_f,H_fqc,LE_f,LE_fqc,qf_NEE_st,qf_NEE_or,Reco_st,Reco_or,NEE_st_fMDS,NEE_st_fMDSqc,GPP_st_MDS,NEE_or_fMDS,NEE_or_fMDSqc,GPP_or_MDS,NEE_st_fANN,NEE_st_fANNqc,GPP_st_ANN,NEE_or_fANN,NEE_or_fANNqc,GPP_or_ANN
1,1,11.5,1.479,37.10,0,-2.10,0,0.00,0,0.60,0,0.00,37.00,-13.67,1,2.84,1,99,99,0.862,0.912,0.458,1,0.405,0.583,1,0.329,0.157,1,0.705,1.120,1,-0.208
1,1,12.0,1.500,34.00,0,-1.90,0,0.00,0,0.60,0,0.00,37.00,-13.67,1,2.84,1,99,99,0.877,0.926,0.458,1,0.419,0.583,1,0.343,0.172,1,0.705,1.136,1,-0.210
1,1,12.5,1.521,31.60,0,-1.80,0,0.00,0,0.60,0,0.00,37.10,-13.67,1,2.84,1,99,99,0.884,0.934,0.458,1,0.426,0.583,1,0.351,0.184,1,0.700,1.121,1,-0.187
1,1,13.0,1.542,24.90,0,-1.60,0,0.00,0,0.60,0,0.00,37.20,-20.14,1,2.43,1,99,99,0.899,0.948,0.697,1,0.202,0.720,1,0.228,0.245,1,0.654,1.144,1,-0.196
1,1,13.5,1.563,19.40,0,-1.30,0,0.00,0,0.60,0,0.00,38.20,-18.03,1,2.13,1,99,99,0.921,0.970,0.880,1,0.041,0.939,1,0.030,0.262,1,0.659,0.800,1,0.170
1,1,14.0,1.583,11.00,0,-1.20,0,0.00,0,0.60,0,0.00,40.20,-18.27,1,2.23,1,99,99,0.929,0.977,0.918,1,0.010,1.003,1,-0.026,0.395,1,0.533,0.226,1,0.751
1,1,14.5,1.604,6.50,0,-1.00,0,0.00,0,0.60,0,0.00,42.50,-21.02,1,3.21,1,99,99,0.944,0.991,1.052,1,-0.108,1.160,1,-0.168,1.458,1,-0.514,0.831,1,0.160
1,1,15.0,1.625,5.00,0,-0.90,0,0.00,0,0.60,0,0.00,44.40,-24.79,1,3.53,1,99,99,0.951,0.999,1.110,1,-0.159,1.211,1,-0.212,1.610,1,-0.658,0.874,1,0.125
1,1,15.5,1.646,7.90,0,-0.80,0,0.00,0,0.60,0,0.00,45.60,-24.79,1,3.53,1,99,99,0.959,1.006,1.110,1,-0.151,1.211,1,-0.205,1.711,1,-0.752,0.904,1,0.103
1,1,16.0,1.667,4.50,0,-1.10,0,0.00,0,0.60,0,0.00,46.10,-19.68,1,2.73,1,99,99,0.936,0.984,1.000,1,-0.064,1.112,1,-0.128,1.754,1,-0.818,0.917,1,0.067
1,1,16.5,1.688,0.00,0,-1.20,0,0.00,0,0.60,0,0.00,46.30,-18.52,1,2.23,1,99,99,0.929,0.977,0.974,1,-0.045,1.076,1,-0.099,1.772,1,-0.843,0.922,1,0.055
1,1,17.0,1.708,0.00,0,-1.20,0,0.00,0,0.50,0,0.00,46.40,-18.52,1,2.23,1,99,99,0.929,0.977,0.974,1,-0.045,1.076,1,-0.099,1.772,1,-0.844,0.916,1,0.061
1,1,17.5,1.729,0.00,0,-1.40,0,0.00,0,0.50,0,0.00,46.20,-17.86,1,2.06,1,99,99,0.914,0.962,1.004,1,-0.090,1.119,1,-0.157,1.755,1,-0.841,0.911,1,0.052
1,1,18.0,1.750,0.00,0,-1.10,0,0.00,0,0.60,0,0.00,46.00,-19.68,1,2.73,1,99,99,0.936,0.984,1.000,1,-0.064,1.112,1,-0.128,1.746,1,-0.809,0.914,1,0.070
1,1,18.5,1.771,0.00,0,-1.00,0,0.00,0,0.60,0,0.00,45.80,-21.02,1,3.21,1,99,99,0.944,0.991,1.052,1,-0.108,1.160,1,-0.168,1.728,1,-0.785,0.909,1,0.083
1,1,19.0,1.792,0.00,0,-1.20,0,0.00,0,0.60,0,0.00,45.70,-18.52,1,2.23,1,99,99,0.929,0.977,0.974,1,-0.045,1.076,1,-0.099,1.720,1,-0.791,0.906,1,0.071
1,1,19.5,1.813,0.00,0,-0.70,0,0.00,0,0.60,0,0.00,45.70,-26.65,1,3.92,1,99,99,0.966,1.014,1.145,1,-0.178,1.247,1,-0.234,1.720,1,-0.753,0.906,1,0.107
1,1,20.0,1.833,0.00,0,-0.70,0,0.00,0,0.60,0,0.00,45.70,-26.65,1,3.92,1,99,99,0.966,1.014,1.145,1,-0.178,1.247,1,-0.234,1.720,1,-0.753,0.906,1,0.107
1,1,20.5,1.854,0.00,0,-0.30,0,0.00,0,0.60,0,0.00,45.70,-29.30,1,5.00,1,99,99,0.997,1.043,1.124,1,-0.127,1.245,1,-0.202,1.720,1,-0.722,0.906,1,0.137
1,1,21.0,1.875,0.00,0,-0.20,0,0.00,0,0.60,0,0.00,45.60,-29.79,1,4.95,1,99,99,1.005,1.051,1.160,1,-0.155,1.271,1,-0.221,1.711,1,-0.706,0.904,1,0.147
1,1,21.5,1.896,0.00,0,-0.10,0,0.00,0,0.60,0,0.00,45.60,-31.05,1,5.30,1,99,99,1.013,1.058,1.177,1,-0.165,1.284,1,-0.226,1.711,1,-0.698,0.904,1,0.155
1,1,22.0,1.917,0.00,0,0.00,0,0.00,0,0.60,0,0.00,45.70,-31.44,1,5.31,1,99,99,1.020,1.066,1.176,1,-0.156,1.283,1,-0.217,1.720,1,-0.699,0.906,1,0.160
1,1,22.5,1.938,0.00,0,0.10,0,0.00,0,0.60,0,0.00,46.00,-32.11,1,5.29,1,99,99,1.028,1.073,1.194,1,-0.166,1.313,1,-0.239,1.746,1,-0.717,0.914,1,0.159
1,1,23.0,1.958,0.00,0,0.10,0,0.00,0,0.60,0,0.00,46.10,-32.11,1,5.22,1,99,99,1.028,1.073,1.182,1,-0.153,1.301,1,-0.227,1.754,1,-0.726,0.917,1,0.156
1,1,23.5,1.979,0.00,0,0.20,0,0.00,0,0.60,0,0.00,46.30,-32.46,1,5.35,1,99,99,1.036,1.081,1.180,1,-0.144,1.303,1,-0.222,1.772,1,-0.736,0.922,1,0.159
1,2,0.0,2.000,0.00,0,-0.10,0,0.00,0,0.60,0,0.00,46.50,-31.96,1,5.27,1,99,99,1.013,1.058,1.163,1,-0.150,1.277,1,-0.219,1.790,1,-0.777,0.928,1,0.130
1,2,0.5,2.021,0.00,0,0.10,0,0.00,0,0.60,0,0.25,46.70,-32.34,1,5.20,1,99,99,1.028,1.073,1.179,1,-0.151,1.322,1,-0.249,1.782,1,-0.754,0.941,1,0.132
1,2,1.0,2.042,0.00,0,0.10,0,0.00,0,0.60,0,0.00,46.80,-32.13,1,5.14,1,99,99,1.028,1.073,1.155,1,-0.127,1.291,1,-0.218,1.791,1,-0.763,0.944,1,0.129
1,2,1.5,2.063,0.00,0,0.20,0,0.00,0,0.60,0,0.00,46.80,-32.30,1,5.21,1,99,99,1.036,1.081,1.154,1,-0.118,1.294,1,-0.213,1.791,1,-0.755,0.944,1,0.137
1,2,2.0,2.083,0.00,0,0.60,0,0.00,0,0.60,0,0.00,46.80,-33.37,1,6.39,1,99,99,1.068,1.111,1.141,1,-0.073,1.272,1,-0.161,1.791,1,-0.724,0.944,1,0.167
1,2,2.5,2.104,0.00,0,0.60,0,0.00,0,0.60,0,0.00,46.70,-33.21,1,6.34,1,99,99,1.068,1.111,1.141,1,-0.073,1.272,1,-0.161,1.783,1,-0.715,0.941,1,0.170
1,2,3.0,2.125,0.00,0,0.30,0,0.00,0,0.60,0,0.00,46.60,-32.62,1,5.62,1,99,99,1.044,1.089,1.145,1,-0.101,1.280,1,-0.191,1.774,1,-0.730,0.938,1,0.150
1,2,3.5,2.146,0.00,0,0.40,0,0.00,0,0.60,0,0.00,46.60,-32.41,1,5.55,1,99,99,1.052,1.096,1.141,1,-0.089,1.272,1,-0.176,1.774,1,-0.722,0.938,1,0.158
1,2,4.0,2.167,0.00,0,0.70,0,0.00,0,0.60,0,0.00,46.50,-33.39,1,6.79,1,99,99,1.076,1.119,1.108,1,-0.032,1.241,1,-0.122,1.765,1,-0.689,0.935,1,0.184
1,2,4.5,2.188,0.00,0,0.80,0,0.00,0,0.60,0,0.25,46.40,-33.39,1,7.65,1,99,99,1.084,1.127,1.108,1,-0.024,1.241,1,-0.114,1.745,1,-0.661,0.936,1,0.191
1,2,5.0,2.208,0.00,0,0.90,0,0.00,0,0.60,0,0.00,46.30,-33.14,1,7.59,1,99,99,1.092,1.135,1.108,1,-0.016,1.241,1,-0.107,1.736,1,-0.645,0.933,1,0.201
1,2,5.5,2.229,0.00,0,0.30,0,0.00,0,0.60,0,0.00,46.20,-31.33,1,5.38,1,99,99,1.044,1.089,1.145,1,-0.101,1.280,1,-0.191,1.727,1,-0.684,0.931,1,0.158
1,2,6.0,2.250,0.00,0,0.40,0,0.00,0,0.60,0,0.51,46.10,-31.15,1,5.32,1,99,99,1.052,1.096,1.141,1,-0.089,1.272,1,-0.176,1.697,1,-0.646,0.936,1,0.161
1,2,6.5,2.271,0.00,0,0.60,0,0.00,0,0.60,0,0.25,46.00,-31.30,1,5.93,1,99,99,1.068,1.111,1.141,1,-0.073,1.272,1,-0.161,1.678,1,-0.611,0.937,1,0.175
1,2,7.0,2.292,0.00,0,0.60,0,0.00,0,0.60,0,0.25,46.00,-31.12,1,5.88,1,99,99,1.068,1.111,1.130,1,-0.062,1.259,1,-0.147,1.668,1,-0.600,0.941,1,0.171
1,2,7.5,2.313,0.00,0,0.60,0,0.00,0,0.60,0,0.25,45.90,-30.97,1,5.82,1,99,99,1.068,1.111,1.130,1,-0.062,1.259,1,-0.147,1.649,1,-0.581,0.942,1,0.169
1,2,8.0,2.333,0.00,0,0.80,0,0.00,0,0.60,0,0.25,45.80,-31.96,1,7.23,1,99,99,1.084,1.127,1.098,1,-0.014,1.228,1,-0.101,1.631,1,-0.547,0.943,1,0.183
1,2,8.5,2.354,14.70,0,1.00,0,0.00,0,0.60,0,0.51,45.70,-33.05,1,7.73,1,99,99,1.100,1.142,0.989,1,0.111,1.102,1,0.040,0.891,1,0.209,0.169,1,0.973
1,2,9.0,2.375,21.70,0,1.20,0,0.00,0,0.60,0,0.51,45.60,-41.06,1,16.36,1,99,99,1.116,1.158,0.108,1,1.008,0.088,1,1.070,0.792,1,0.324,0.041,1,1.117
1,2,9.5,2.396,27.10,0,1.20,0,0.00,0,0.60,0,1.02,45.50,-37.56,1,14.96,1,99,99,1.116,1.158,-0.098,1,1.213,-0.066,1,1.224,0.687,1,0.428,-0.049,1,1.207
1,2,10.0,2.417,65.40,0,1.90,0,0.03,0,0.60,0,1.52,45.40,-25.98,1,17.58,1,99,99,1.173,1.213,-0.774,1,1.947,-0.744,1,1.956,0.173,1,1.000,-0.665,1,1.878
1,2,10.5,2.438,98.00,0,2.40,0,0.16,0,0.60,0,1.27,45.40,-12.38,1,28.97,1,99,99,1.215,1.253,-0.785,1,1.999,-0.780,1,2.033,-0.225,1,1.440,-1.137,1,2.389
1,2,11.0,2.458,119.20,0,2.30,0,0.23,0,0.60,0,1.78,45.40,-8.88,1,29.90,1,99,99,1.206,1.245,-0.913,1,2.119,-1.055,1,2.300,-0.519,1,1.725,-1.375,1,2.620
1,2,11.5,2.479,119.90,0,2.50,0,0.34,0,0.60,0,1.78,45.60,-35.66,0,108.82,0,195,195,1.223,1.261,-0.913,1,2.136,-1.055,1,2.316,-0.481,1,1.704,-1.361,1,2.621
1,2,12.0,2.500,132.90,0,3.30,0,0.87,0,0.60,0,1.27,45.90,-72.51,0,82.60,0,0,0,1.291,1.325,0.686,0,0.605,0.082,0,1.243,0.686,0,0.605,0.082,0,1.243
1,2,12.5,2.521,129.90,0,3.60,0,0.93,0,0.60,0,1.02,46.20,-8.93,0,49.20,0,0,0,1.317,1.350,1.496,0,-0.179,1.483,0,-0.133,1.496,0,-0.179,1.483,0,-0.133
1,2,13.0,2.542,130.90,0,3.30,0,0.74,0,0.60,0,0.76,46.40,-21.48,0,62.21,0,0,0,1.291,1.325,-1.995,0,3.286,-1.911,0,3.236,-1.995,0,3.286,-1.911,0,3.236
1,2,13.5,2.563,162.70,0,3.50,0,0.72,0,0.60,0,0.51,46.50,-18.10,0,58.01,0,0,0,1.308,1.342,-1.715,0,3.023,-2.052,0,3.394,-1.715,0,3.023,-2.052,0,3.394
1,2,14.0,2.583,171.30,0,4.00,0,0.90,0,0.60,0,0.00,46.60,11.38,0,42.45,0,0,0,1.352,1.383,-0.912,0,2.263,-1.127,0,2.510,-0.912,0,2.263,-1.127,0,2.510
1,2,14.5,2.604,125.30,0,4.00,0,0.98,0,0.60,0,0.00,46.60,-6.30,0,58.00,0,0,0,1.352,1.383,-1.903,0,3.255,-1.790,0,3.173,-1.903,0,3.255,-1.790,0,3.173
1,2,15.0,2.625,93.90,0,3.70,0,0.88,0,0.60,0,0.00,46.60,-1.10,0,27.93,0,32,32,1.326,1.358,-0.758,1,2.084,-0.711,1,2.069,0.167,1,1.158,-0.922,1,2.280
1,2,15.5,2.646,97.40,0,3.30,0,1.04,0,0.60,0,0.00,46.50,-7.51,0,5.14,0,96,96,1.291,1.325,-0.833,1,2.124,-0.820,1,2.146,0.030,1,1.261,-0.885,1,2.210
1,2,16.0,2.667,107.80,0,3.60,0,1.17,0,0.60,0,0.00,46.50,-5.60,0,14.09,0,64,64,1.317,1.350,-0.922,1,2.239,-0.784,1,2.134,-0.064,1,1.381,-1.029,1,2.379
1,2,16.5,2.688,49.10,0,4.20,0,1.95,0,0.60,0,0.00,46.50,-27.26,0,28.52,0,3,3,1.369,1.399,-0.354,1,1.723,-0.266,1,1.666,0.873,1,0.496,-0.108,1,1.507
1,2,17.0,2.708,0.00,0,4.10,0,2.09,0,0.60,0,0.00,46.40,-16.52,0,7.86,0,32,32,1.360,1.391,0.683,1,0.677,0.736,1,0.655,1.535,1,-0.175,1.343,1,0.048
1,2,17.5,2.729,0.00,0,2.90,0,1.14,0,0.60,0,0.00,46.30,-25.23,0,12.19,0,64,72,1.257,1.293,1.065,1,0.192,1.171,1,0.121,1.462,1,-0.205,1.270,1,0.023
1,2,18.0,2.750,0.00,0,2.70,0,1.11,0,0.60,0,0.00,46.20,-23.72,0,8.65,0,0,0,1.240,1.277,0.669,0,0.571,0.694,0,0.583,0.669,0,0.571,0.694,0,0.583
1,2,18.5,2.771,0.00,0,2.80,0,1.17,0,0.60,0,0.00,46.10,-9.91,0,1.65,0,0,0,1.248,1.285,0.185,0,1.063,0.353,0,0.932,0.185,0,1.063,0.353,0,0.932
1,2,19.0,2.792,0.00,0,2.70,0,1.13,0,0.60,0,0.00,45.90,-35.58,0,10.60,0,0,0,1.240,1.277,1.184,0,0.056,1.167,0,0.110,1.184,0,0.056,1.167,0,0.110
1,2,19.5,2.813,0.00,0,2.60,0,1.17,0,0.60,0,0.00,45.80,-37.55,0,14.69,0,0,0,1.231,1.269,1.090,0,0.141,1.404,0,-0.135,1.090,0,0.141,1.404,0,-0.135
1,2,20.0,2.833,0.00,0,2.00,0,0.74,0,0.60,0,0.00,45.70,-15.46,0,1.72,0,0,0,1.181,1.221,0.581,0,0.600,0.803,0,0.418,0.581,0,0.600,0.803,0,0.418
1,2,20.5,2.854,0.00,0,2.20,0,1.04,0,0.60,0,0.00,45.60,-13.21,0,2.05,0,3,3,1.198,1.237,1.134,1,0.064,1.270,1,-0.033,1.408,1,-0.210,1.242,1,-0.006
1,2,21.0,2.875,0.00,0,2.30,0,1.25,0,0.60,0,0.00,45.40,-47.30,0,10.91,0,128,128,1.206,1.245,1.085,1,0.121,1.222,1,0.022,1.410,1,-0.203,1.253,1,-0.009
1,2,21.5,2.896,0.00,0,2.00,0,1.14,0,0.60,0,0.00,45.30,-19.00,0,-0.70,0,3,3,1.181,1.221,1.119,1,0.062,1.267,1,-0.047,1.396,1,-0.215,1.243,1,-0.022
1,2,22.0,2.917,0.00,0,1.90,0,1.18,0,0.60,0,0.00,45.20,-41.56,0,12.20,0,0,0,1.173,1.213,1.056,0,0.117,1.237,0,-0.024,1.056,0,0.117,1.237,0,-0.024
1,2,22.5,2.938,0.00,0,1.70,0,1.11,0,0.60,0,0.00,45.10,-68.43,0,12.77,0,0,0,1.157,1.197,1.848,0,-0.691,2.070,0,-0.873,1.848,0,-0.691,2.070,0,-0.873
1,2,23.0,2.958,0.00,0,1.50,0,0.89,0,0.60,0,0.00,45.00,-80.74,0,12.12,0,0,0,1.140,1.181,1.757,0,-0.617,1.876,0,-0.695,1.757,0,-0.617,1.876,0,-0.695
1,2,23.5,2.979,0.00,0,1.50,0,0.97,0,0.60,0,0.00,44.90,-100.31,0,20.12,0,0,0,1.140,1.181,2.148,0,-1.008,2.043,0,-0.862,2.148,0,-1.008,2.043,0,-0.862
1,3,0.0,3.000,0.00,0,1.70,0,1.12,0,0.60,0,0.00,44.80,-65.99,0,16.80,0,0,0,1.157,1.197,1.519,0,-0.362,1.548,0,-0.351,1.519,0,-0.362,1.548,0,-0.351
1,3,0.5,3.021,0.00,0,1.40,0,0.94,0,0.60,0,0.00,44.70,-61.83,0,23.46,0,0,0,1.132,1.173,1.831,0,-0.699,2.049,0,-0.876,1.831,0,-0.699,2.049,0,-0.876
1,3,1.0,3.042,0.00,0,1.30,0,0.92,0,0.60,0,0.00,44.60,-53.11,0,15.97,0,0,0,1.124,1.166,1.429,0,-0.305,1.641,0,-0.475,1.429,0,-0.305,1.641,0,-0.475
1,3,1.5,3.063,0.00,0,1.40,0,1.05,0,0.60,0,0.00,44.50,-62.61,0,16.16,0,0,0,1.132,1.173,1.675,0,-0.543,1.556,0,-0.383,1.675,0,-0.543,1.556,0,-0.383
1,3,2.0,3.083,0.00,0,1.30,0,1.09,0,0.60,0,0.00,44.40,-50.47,0,20.32,0,0,0,1.124,1.166,1.220,0,-0.096,1.476,0,-0.310,1.220,0,-0.096,1.476,0,-0.310
1,3,2.5,3.104,0.00,0,1.20,0,0.99,0,0.60,0,0.00,44.30,-48.25,0,12.19,0,0,0,1.116,1.158,1.793,0,-0.677,1.804,0,-0.646,1.793,0,-0.677,1.804,0,-0.646
1,3,3.0,3.125,0.00,0,1.00,0,1.01,0,0.60,0,0.00,44.20,-44.09,0,14.82,0,0,0,1.100,1.142,1.614,0,-0.514,1.686,0,-0.544,1.614,0,-0.514,1.686,0,-0.544
1,3,3.5,3.146,0.00,0,0.90,0,1.05,0,0.60,0,0.00,44.20,-49.10,0,18.82,0,0,0,1.092,1.135,1.689,0,-0.597,1.826,0,-0.691,1.689,0,-0.597,1.826,0,-0.691
1,3,4.0,3.167,0.00,0,0.80,0,0.96,0,0.60,0,0.00,44.10,-38.24,0,11.16,0,0,0,1.084,1.127,0.583,0,0.501,0.698,0,0.429,0.583,0,0.501,0.698,0,0.429
1,3,4.5,3.188,0.00,0,0.70,0,0.88,0,0.60,0,0.00,44.00,-32.12,0,12.73,0,0,0,1.076,1.119,1.066,0,0.010,1.262,0,-0.143,1.066,0,0.010,1.262,0,-0.143
1,3,5.0,3.208,0.00,0,0.40,0,0.78,0,0.60,0,0.00,43.90,-27.44,0,7.73,0,0,0,1.052,1.096,1.149,0,-0.097,1.400,0,-0.304,1.149,0,-0.097,1.400,0,-0.304
1,3,5.5,3.229,0.00,0,0.20,0,0.77,0,0.60,0,0.00,43.80,-39.96,0,10.31,0,0,0,1.036,1.081,0.947,0,0.089,1.150,0,-0.069,0.947,0,0.089,1.150,0,-0.069
1,3,6.0,3.250,0.00,0,0.10,0,0.81,0,0.60,0,0.00,43.70,-30.05,0,1.08,0,0,0,1.028,1.073,0.606,0,0.422,0.978,0,0.095,0.606,0,0.422,0.978,0,0.095
1,3,6.5,3.271,0.00,0,-0.20,0,0.52,0,0.60,0,0.00,43.70,-38.50,0,0.44,0,8,8,1.005,1.051,3.164,0,-2.159,3.303,0,-2.252,3.164,0,-2.159,3.303,0,-2.252
1,3,7.0,3.292,0.00,0,-0.50,0,0.35,0,0.60,0,0.00,43.60,-28.24,0,7.19,0,0,8,0.982,1.028,0.056,0,0.926,0.285,0,0.743,0.056,0,0.926,0.285,0,0.743
1,3,7.5,3.313,0.00,0,-0.60,0,0.35,0,0.60,0,0.00,43.50,-31.00,0,5.32,0,0,0,0.974,1.021,1.581,0,-0.607,1.685,0,-0.664,1.581,0,-0.607,1.685,0,-0.664
1,3,8.0,3.333,5.30,0,-0.60,0,0.39,0,0.60,0,0.00,43.50,-38.91,0,4.53,0,0,0,0.974,1.021,0.817,0,0.157,0.848,0,0.173,0.817,0,0.157,0.848,0,0.173
1,3,8.5,3.354,34.00,0,-0.30,0,0.63,0,0.60,0,0.00,43.40,-31.12,0,4.80,0,0,0,0.997,1.043,0.790,0,0.207,0.153,0,0.890,0.790,0,0.207,0.153,0,0.890
1,3,9.0,3.375,162.10,0,0.40,0,0.99,0,0.50,0,0.00,43.30,-4.39,0,10.82,0,0,0,1.052,1.096,0.203,0,0.849,-0.642,0,1.738,0.203,0,0.849,-0.642,0,1.738
1,3,9.5,3.396,245.70,0,1.30,0,1.41,0,0.50,0,0.00,43.30,41.80,0,30.21,0,0,0,1.124,1.166,-0.363,0,1.487,-0.741,0,1.907,-0.363,0,1.487,-0.741,0,1.907
1,3,10.0,3.417,326.00,0,1.40,0,1.41,0,0.50,0,0.00,43.20,73.96,0,23.06,0,0,0,1.132,1.173,-0.810,0,1.942,-0.974,0,2.147,-0.810,0,1.942,-0.974,0,2.147
1,3,10.5,3.438,210.10,0,1.40,0,1.61,0,0.50,0,0.00,43.20,48.34,0,23.28,0,0,0,1.132,1.173,-1.104,0,2.236,-1.259,0,2.432,-1.104,0,2.236,-1.259,0,2.432
1,3,11.0,3.458,227.70,0,1.60,0,1.74,0,0.50,0,0.00,43.10,62.48,0,22.06,0,0,0,1.148,1.189,-1.716,0,2.864,-1.749,0,2.938,-1.716,0,2.864,-1.749,0,2.938
1,3,11.5,3.479,179.80,0,1.40,0,1.42,0,0.60,0,0.00,43.00,45.41,0,8.92,0,0,0,1.132,1.173,-1.043,0,2.175,-0.961,0,2.134,-1.043,0,2.175,-0.961,0,2.134
1,3,12.0,3.500,192.20,0,1.50,0,1.27,0,0.60,0,0.00,43.00,35.04,0,13.89,0,0,0,1.140,1.181,-1.181,0,2.321,-1.367,0,2.548,-1.181,0,2.321,-1.367,0,2.548
