Month,Day,Hour,DoY,Rg_f,Rg_fqc,Ta_f,Ta_fqc,VPD_f,VPD_fqc,Ts_f,Ts_fqc,Precip,SWC,H_f,H_fqc,LE_f,LE_fqc,qf_NEE_st,qf_NEE_or,Reco_st,Reco_or,NEE_st_fMDS,NEE_st_fMDSqc,GPP_st_MDS,NEE_or_fMDS,NEE_or_fMDSqc,GPP_or_MDS,NEE_st_fANN,NEE_st_fANNqc,GPP_st_ANN,NEE_or_fANN,NEE_or_fANNqc,GPP_or_ANN
1,1,14.5,1.604,39.50,0,-2.30,0,0.43,0,0.10,0,0.00,25.50,-4.57,0,36.34,1,3,3,0.289,0.229,-0.292,1,0.581,-0.133,1,0.362,0.063,1,0.225,-0.218,1,0.446
1,1,15.0,1.625,59.60,0,-2.20,0,0.27,0,0.10,0,0.00,25.50,-1.93,0,28.65,0,3,3,0.292,0.231,-1.280,1,1.572,-1.182,1,1.412,-0.221,1,0.513,-0.505,1,0.736
1,1,15.5,1.646,24.70,0,-2.40,0,0.35,0,0.10,0,0.00,25.50,45.71,0,75.72,0,3,0,0.286,0.227,0.024,1,0.262,-0.038,0,0.265,0.308,1,-0.022,-0.038,0,0.265
1,1,16.0,1.667,9.20,0,-3.90,0,0.23,0,0.10,0,0.00,25.50,-15.34,0,53.33,0,0,0,0.246,0.199,1.829,0,-1.583,3.419,0,-3.220,1.829,0,-1.583,3.419,0,-3.220
1,1,16.5,1.688,2.30,0,-4.10,0,0.23,0,0.10,0,0.00,25.50,-33.80,0,46.76,0,16,0,0.241,0.196,-0.481,1,0.722,-0.729,0,0.925,0.245,1,-0.004,-0.729,0,0.925
1,1,17.0,1.708,0.00,0,-4.10,0,0.32,0,0.10,0,0.00,25.50,-39.58,0,49.16,0,128,128,0.241,0.196,-0.481,1,0.722,-0.124,1,0.320,0.249,1,-0.008,0.453,1,-0.257
1,1,17.5,1.729,0.00,0,-4.00,0,0.49,0,0.10,0,0.00,25.50,-17.03,0,23.27,0,3,3,0.243,0.198,-0.481,1,0.724,-0.124,1,0.322,0.255,1,-0.012,0.470,1,-0.272
1,1,18.0,1.750,0.00,0,-4.20,0,0.42,0,0.10,0,0.00,25.50,-26.28,0,30.35,0,3,3,0.238,0.194,-0.481,1,0.719,-0.124,1,0.318,0.253,1,-0.014,0.463,1,-0.269
1,1,18.5,1.771,0.00,0,-3.90,0,0.62,0,0.10,0,0.00,25.50,-20.88,0,19.34,0,3,3,0.246,0.199,-0.434,1,0.680,-0.125,1,0.324,0.261,1,-0.015,0.483,1,-0.284
1,1,19.0,1.792,0.00,0,-3.80,0,0.73,0,0.10,0,0.00,25.50,-12.95,0,7.86,0,3,3,0.249,0.201,-0.347,1,0.595,-0.069,1,0.271,0.265,1,-0.016,0.493,1,-0.292
1,1,19.5,1.813,0.00,0,-3.80,0,0.74,0,0.10,0,0.00,25.50,-16.49,0,9.99,0,3,3,0.249,0.201,-0.347,1,0.595,-0.069,1,0.271,0.265,1,-0.016,0.494,1,-0.293
1,1,20.0,1.833,0.00,0,-3.90,0,0.71,0,0.10,0,0.00,25.50,2.26,0,-1.86,0,3,3,0.246,0.199,-0.434,1,0.680,-0.125,1,0.324,0.264,1,-0.018,0.492,1,-0.292
1,1,20.5,1.854,0.00,0,-4.40,0,0.39,0,0.10,0,0.00,25.60,0.47,0,-10.36,0,3,3,0.233,0.191,-0.532,1,0.766,-0.157,1,0.348,0.264,1,-0.031,0.474,1,-0.283
1,1,21.0,1.875,0.00,0,-4.70,0,0.05,0,0.10,0,0.00,25.60,-7.42,0,-1.14,0,3,3,0.226,0.186,-0.532,1,0.758,-0.157,1,0.343,0.252,1,-0.026,0.438,1,-0.253
1,1,21.5,1.896,0.00,0,-4.60,0,0.03,0,0.00,0,0.00,25.60,-1.95,0,-0.61,0,3,3,0.228,0.187,-0.532,1,0.761,-0.157,1,0.345,0.219,1,0.009,0.412,1,-0.225
1,1,22.0,1.917,0.00,0,-4.60,0,0.05,0,0.00,0,0.00,25.60,-1.70,0,-0.69,0,3,3,0.228,0.187,-0.532,1,0.761,-0.157,1,0.345,0.220,1,0.008,0.415,1,-0.227
1,1,22.5,1.938,0.00,0,-4.50,0,0.07,0,0.00,0,0.00,25.60,-1.50,0,-1.06,0,3,3,0.231,0.189,-0.532,1,0.763,-0.157,1,0.346,0.221,1,0.010,0.417,1,-0.228
1,1,23.0,1.958,0.00,0,-4.50,0,0.08,0,0.00,0,0.00,25.50,0.11,0,-0.67,0,35,35,0.231,0.189,-0.532,1,0.763,-0.157,1,0.346,0.209,1,0.022,0.405,1,-0.216
1,1,23.5,1.979,0.00,0,-4.40,0,0.08,0,0.00,0,0.00,25.50,-1.17,0,0.41,0,67,99,0.233,0.191,-0.532,1,0.766,-0.157,1,0.348,0.209,1,0.024,0.405,1,-0.214
1,2,0.0,2.000,0.00,0,-4.40,0,0.08,0,0.00,0,0.00,25.50,-0.57,0,-0.71,0,3,67,0.233,0.191,-0.532,1,0.766,-0.157,1,0.348,0.209,1,0.024,0.404,1,-0.214
1,2,0.5,2.021,0.00,0,-4.40,0,0.07,0,0.00,0,0.00,25.50,-3.22,0,-1.41,0,3,3,0.233,0.191,-0.532,1,0.766,-0.157,1,0.348,0.164,1,0.069,0.373,1,-0.183
1,2,1.0,2.042,0.00,0,-4.50,0,0.08,0,0.00,0,0.00,25.50,-1.51,0,-9.22,0,3,3,0.231,0.189,-0.532,1,0.763,-0.157,1,0.346,0.165,1,0.066,0.374,1,-0.185
1,2,1.5,2.063,0.00,0,-4.50,0,0.08,0,0.00,0,0.00,25.50,-0.71,0,3.28,0,35,35,0.231,0.189,-0.532,1,0.763,-0.157,1,0.346,0.165,1,0.066,0.374,1,-0.185
1,2,2.0,2.083,0.00,0,-4.40,0,0.08,0,0.00,0,0.00,25.50,-5.22,0,43.55,0,67,67,0.233,0.191,-0.532,1,0.766,-0.157,1,0.348,0.165,1,0.069,0.374,1,-0.183
1,2,2.5,2.104,0.00,0,-4.60,0,0.08,0,0.10,0,0.00,25.50,-2.81,0,-6.82,0,3,3,0.228,0.187,-0.532,1,0.761,-0.157,1,0.345,0.196,1,0.032,0.398,1,-0.210
1,2,3.0,2.125,0.00,0,-4.80,0,0.08,0,0.10,0,0.00,25.50,1.64,0,7.17,0,3,3,0.224,0.184,-0.532,1,0.756,-0.157,1,0.341,0.196,1,0.028,0.397,1,-0.214
1,2,3.5,2.146,0.00,0,-4.60,0,0.07,0,0.00,0,0.00,25.50,-5.49,0,-1.91,0,3,3,0.228,0.187,-0.532,1,0.761,-0.157,1,0.345,0.165,1,0.064,0.373,1,-0.186
1,2,4.0,2.167,0.00,0,-4.40,0,0.07,0,0.00,0,0.00,25.50,-1.38,0,-0.71,0,3,3,0.233,0.191,-0.532,1,0.766,-0.157,1,0.348,0.164,1,0.069,0.373,1,-0.182
1,2,4.5,2.188,0.00,0,-4.40,0,0.08,0,0.00,0,0.00,25.50,3.28,0,-0.63,0,3,3,0.233,0.191,-0.532,1,0.766,-0.157,1,0.348,0.165,1,0.069,0.374,1,-0.183
1,2,5.0,2.208,0.00,0,-4.60,0,0.09,0,0.00,0,0.00,25.50,2.70,0,2.41,0,3,3,0.228,0.187,-0.532,1,0.761,-0.157,1,0.345,0.165,1,0.063,0.375,1,-0.188
1,2,5.5,2.229,0.00,0,-4.70,0,0.09,0,0.00,0,0.00,25.50,6.13,0,5.62,0,3,3,0.226,0.186,-0.532,1,0.758,-0.157,1,0.343,0.165,1,0.061,0.375,1,-0.189
1,2,6.0,2.250,0.00,0,-4.90,0,0.09,0,0.00,0,0.00,25.50,3.87,0,7.67,0,3,3,0.221,0.182,-0.532,1,0.754,-0.157,1,0.339,0.165,1,0.056,0.375,1,-0.193
1,2,6.5,2.271,0.00,0,-4.90,0,0.09,0,0.00,0,0.00,25.50,6.78,0,-3.69,0,3,3,0.221,0.182,-0.532,1,0.754,-0.157,1,0.339,0.165,1,0.056,0.375,1,-0.193
1,2,7.0,2.292,0.00,0,-4.90,0,0.09,0,0.00,0,0.00,25.50,3.73,0,-1.28,0,3,3,0.221,0.182,-0.532,1,0.754,-0.157,1,0.339,0.165,1,0.056,0.375,1,-0.193
1,2,7.5,2.313,0.00,0,-4.90,0,0.09,0,0.00,0,0.00,25.50,6.01,0,-29.56,0,3,3,0.221,0.182,-0.532,1,0.754,-0.157,1,0.339,0.165,1,0.056,0.375,1,-0.193
1,2,8.0,2.333,0.00,0,-5.00,0,0.09,0,0.00,0,0.00,25.50,7.95,0,39.64,0,3,3,0.219,0.180,-0.532,1,0.751,-0.157,1,0.338,0.166,1,0.053,0.376,1,-0.195
1,2,8.5,2.354,6.60,0,-5.10,0,0.09,0,0.00,0,0.00,25.50,-31.96,1,17.07,1,35,35,0.216,0.179,-0.529,1,0.745,-0.168,1,0.347,0.166,1,0.051,0.376,1,-0.197
1,2,9.0,2.375,22.00,0,-5.20,0,0.10,0,0.00,0,0.00,25.50,-4.82,1,27.55,1,99,99,0.214,0.177,-2.111,1,2.325,-0.840,1,1.017,0.303,1,-0.089,-0.283,1,0.460
1,2,9.5,2.396,37.50,0,-5.10,0,0.09,0,0.00,0,0.00,25.50,0.68,1,21.22,1,99,99,0.216,0.179,-1.846,1,2.062,-1.273,1,1.452,0.089,1,0.128,-0.483,1,0.661
1,2,10.0,2.417,46.70,0,-5.10,0,0.10,0,0.00,0,0.00,25.50,17.00,0,21.30,0,195,192,0.216,0.179,-2.113,1,2.329,-1.777,1,1.956,-0.032,1,0.248,-0.600,1,0.779
1,2,10.5,2.438,63.50,0,-5.10,0,0.10,0,0.00,0,0.00,25.50,12.53,0,9.00,0,0,0,0.216,0.179,-1.900,0,2.116,-2.301,0,2.480,-1.900,0,2.116,-2.301,0,2.480
1,2,11.0,2.458,92.90,0,-5.00,0,0.09,0,0.00,0,0.00,25.50,26.56,0,15.48,0,0,0,0.219,0.180,-5.393,0,5.612,-6.305,0,6.485,-5.393,0,5.612,-6.305,0,6.485
1,2,11.5,2.479,83.90,0,-4.90,0,0.09,0,0.00,0,0.00,25.40,19.10,0,4.79,0,0,0,0.221,0.182,-1.963,0,2.184,-3.573,0,3.755,-1.963,0,2.184,-3.573,0,3.755
1,2,12.0,2.500,95.50,0,-4.90,0,0.09,0,0.00,0,0.00,25.40,27.41,0,11.67,0,0,0,0.221,0.182,-3.349,0,3.570,-5.721,0,5.903,-3.349,0,3.570,-5.721,0,5.903
1,2,12.5,2.521,58.20,0,-5.00,0,0.10,0,0.00,0,0.00,25.40,35.47,0,24.13,0,3,3,0.219,0.180,-2.018,1,2.237,-1.920,1,2.101,-0.174,1,0.393,-0.728,1,0.909
1,2,13.0,2.542,66.70,0,-5.10,0,0.10,0,0.00,0,0.00,25.40,22.02,0,18.97,0,0,0,0.216,0.179,-3.884,0,4.100,-7.162,0,7.341,-3.884,0,4.100,-7.162,0,7.341
1,2,13.5,2.563,49.00,0,-5.30,0,0.11,0,0.10,0,0.00,25.40,16.19,0,18.76,0,0,0,0.212,0.175,-3.002,0,3.214,-3.267,0,3.442,-3.002,0,3.214,-3.267,0,3.442
1,2,14.0,2.583,36.80,0,-5.60,0,0.11,0,0.10,0,0.00,25.40,20.38,0,27.88,0,0,0,0.205,0.170,-3.660,0,3.864,-3.154,0,3.324,-3.660,0,3.864,-3.154,0,3.324
1,2,14.5,2.604,31.80,0,-5.70,0,0.11,0,0.10,0,0.00,25.40,16.56,0,22.03,0,0,0,0.202,0.169,-1.269,0,1.471,0.847,0,-0.678,-1.269,0,1.471,0.847,0,-0.678
1,2,15.0,2.625,18.70,0,-5.90,0,0.11,0,0.10,0,0.00,25.40,11.15,0,13.88,0,0,0,0.198,0.166,-5.968,0,6.166,-1.402,0,1.568,-5.968,0,6.166,-1.402,0,1.568
1,2,15.5,2.646,12.60,0,-5.90,0,0.11,0,0.10,0,0.00,25.40,8.14,0,13.37,0,0,0,0.198,0.166,-7.461,0,7.658,-4.743,0,4.909,-7.461,0,7.658,-4.743,0,4.909
1,2,16.0,2.667,5.80,0,-5.90,0,0.11,0,0.00,0,0.00,25.50,7.42,0,22.12,0,0,0,0.198,0.166,-3.147,0,3.345,-1.687,0,1.853,-3.147,0,3.345,-1.687,0,1.853
1,2,16.5,2.688,0.00,0,-6.00,0,0.11,0,0.00,0,0.00,25.40,3.60,0,12.81,0,8,0,0.195,0.164,-0.335,0,0.531,-0.552,0,0.716,-0.335,0,0.531,-0.552,0,0.716
1,2,17.0,2.708,0.00,0,-6.00,0,0.12,0,0.00,0,0.00,25.50,4.49,0,10.39,0,128,128,0.195,0.164,-0.679,1,0.874,-0.264,1,0.428,0.167,1,0.028,0.379,1,-0.215
1,2,17.5,2.729,0.00,0,-6.20,0,0.12,0,0.00,0,0.00,25.50,3.50,0,22.52,0,3,3,0.191,0.161,-0.679,1,0.870,-0.264,1,0.425,0.168,1,0.023,0.380,1,-0.219
1,2,18.0,2.750,0.00,0,-6.30,0,0.12,0,0.00,0,0.00,25.50,3.52,0,17.62,0,3,3,0.189,0.159,-0.643,1,0.832,-0.079,1,0.238,0.168,1,0.021,0.380,1,-0.221
1,2,18.5,2.771,0.00,0,-6.30,0,0.12,0,0.00,0,0.00,25.50,8.42,0,2.51,0,3,3,0.189,0.159,-0.643,1,0.832,-0.079,1,0.238,0.168,1,0.021,0.380,1,-0.221
1,2,19.0,2.792,0.00,0,-6.40,0,0.12,0,0.00,0,0.00,25.50,3.78,0,-1.48,0,3,3,0.187,0.158,-0.823,1,1.010,-0.270,1,0.427,0.168,1,0.019,0.380,1,-0.223
1,2,19.5,2.813,0.00,0,-6.50,0,0.13,0,0.00,0,0.00,25.50,9.66,0,-1.77,0,3,3,0.184,0.156,-0.830,1,1.015,-0.250,1,0.406,0.168,1,0.016,0.381,1,-0.225
1,2,20.0,2.833,0.00,0,-6.70,0,0.13,0,0.00,0,0.00,25.40,4.39,0,-0.33,0,3,3,0.180,0.153,-0.830,1,1.010,-0.223,1,0.376,0.155,1,0.025,0.367,1,-0.214
1,2,20.5,2.854,0.00,0,-6.90,0,0.13,0,0.00,0,0.00,25.50,-13.68,1,4.98,1,35,35,0.176,0.150,-1.034,1,1.210,-0.204,1,0.353,0.168,1,0.008,0.381,1,-0.232
1,2,21.0,2.875,0.00,0,-6.90,0,0.13,0,0.00,0,0.00,25.50,-13.68,1,4.98,1,99,99,0.176,0.150,-1.034,1,1.210,-0.204,1,0.353,0.168,1,0.008,0.381,1,-0.232
1,2,21.5,2.896,0.00,0,-7.00,0,0.13,0,0.00,0,0.00,25.40,-14.48,1,5.53,1,99,99,0.174,0.148,-1.034,1,1.208,-0.204,1,0.352,0.155,1,0.018,0.367,1,-0.219
1,2,22.0,2.917,0.00,0,-7.00,0,0.13,0,0.00,0,0.00,25.40,-14.48,1,5.53,1,99,99,0.174,0.148,-1.034,1,1.208,-0.204,1,0.352,0.155,1,0.018,0.367,1,-0.219
1,2,22.5,2.938,0.00,0,-7.20,0,0.14,0,0.00,0,0.00,25.50,-16.00,1,7.03,1,99,99,0.170,0.145,-1.034,1,1.204,-0.204,1,0.349,0.169,1,0.001,0.382,1,-0.237
1,2,23.0,2.958,0.00,0,-7.20,0,0.14,0,0.00,0,0.00,25.40,-16.00,1,7.03,1,99,99,0.170,0.145,-1.034,1,1.204,-0.204,1,0.349,0.156,1,0.014,0.367,1,-0.222
1,2,23.5,2.979,0.00,0,-7.20,0,0.14,0,0.00,0,0.00,25.40,-16.00,1,7.03,1,99,99,0.170,0.145,-1.034,1,1.204,-0.204,1,0.349,0.156,1,0.014,0.367,1,-0.222
1,3,0.0,3.000,0.00,0,-7.30,0,0.14,0,0.00,0,0.00,25.40,-15.64,1,6.73,1,99,99,0.167,0.144,-1.034,1,1.201,-0.204,1,0.347,0.156,1,0.012,0.367,1,-0.224
1,3,0.5,3.021,0.00,0,-7.30,0,0.14,0,0.00,0,0.00,25.40,-15.64,1,6.73,1,99,99,0.167,0.144,-1.034,1,1.201,-0.204,1,0.347,0.111,1,0.057,0.336,1,-0.192
1,3,1.0,3.042,0.00,0,-7.30,0,0.14,0,0.00,0,0.00,25.40,-15.64,1,6.73,1,99,99,0.167,0.144,-1.034,1,1.201,-0.204,1,0.347,0.111,1,0.057,0.336,1,-0.192
1,3,1.5,3.063,0.00,0,-7.40,0,0.14,0,0.00,0,0.00,25.40,-16.19,1,7.61,1,99,99,0.165,0.142,-1.034,1,1.199,-0.204,1,0.346,0.111,1,0.055,0.336,1,-0.193
1,3,2.0,3.083,0.00,0,-7.40,0,0.14,0,0.00,0,0.00,25.40,-16.19,1,7.61,1,99,99,0.165,0.142,-1.034,1,1.199,-0.204,1,0.346,0.111,1,0.055,0.336,1,-0.194
1,3,2.5,3.104,0.00,0,-7.40,0,0.14,0,0.00,0,0.00,25.40,-16.19,1,7.61,1,99,99,0.165,0.142,-1.034,1,1.199,-0.204,1,0.346,0.111,1,0.055,0.336,1,-0.194
1,3,3.0,3.125,0.00,0,-7.40,0,0.14,0,0.00,0,0.00,25.40,-15.23,1,7.43,1,99,99,0.165,0.142,-1.034,1,1.199,-0.204,1,0.346,0.111,1,0.055,0.336,1,-0.194
1,3,3.5,3.146,0.00,0,-7.30,0,0.14,0,0.00,0,0.00,25.40,-14.31,1,6.52,1,99,99,0.167,0.144,-1.034,1,1.201,-0.204,1,0.347,0.111,1,0.057,0.336,1,-0.192
1,3,4.0,3.167,0.00,0,-7.30,0,0.14,0,0.00,0,0.00,25.40,-13.87,1,6.43,1,99,99,0.167,0.144,-1.034,1,1.201,-0.204,1,0.347,0.111,1,0.057,0.336,1,-0.192
1,3,4.5,3.188,0.00,0,-7.30,0,0.14,0,0.00,0,0.00,25.40,-13.47,1,6.36,1,99,99,0.167,0.144,-1.034,1,1.201,-0.204,1,0.347,0.111,1,0.056,0.336,1,-0.192
1,3,5.0,3.208,0.00,0,-7.30,0,0.14,0,-0.10,0,0.00,25.40,-13.12,1,6.25,1,99,99,0.167,0.144,-1.034,1,1.201,-0.204,1,0.347,0.080,1,0.087,0.313,1,-0.169
1,3,5.5,3.229,0.00,0,-7.30,0,0.14,0,-0.10,0,0.00,25.40,-12.82,1,6.21,1,99,99,0.167,0.144,-1.034,1,1.201,-0.204,1,0.347,0.080,1,0.087,0.313,1,-0.169
1,3,6.0,3.250,0.00,0,-7.30,0,0.14,0,-0.10,0,0.00,25.40,-12.49,1,6.09,1,99,99,0.167,0.144,-1.034,1,1.201,-0.204,1,0.347,0.080,1,0.087,0.313,1,-0.169
1,3,6.5,3.271,0.00,0,-7.40,0,0.14,0,-0.10,0,0.00,25.40,-12.57,1,6.69,1,99,99,0.165,0.142,-1.034,1,1.199,-0.204,1,0.346,0.080,1,0.085,0.313,1,-0.171
1,3,7.0,3.292,0.00,0,-7.30,0,0.14,0,-0.10,0,0.00,25.40,-12.01,1,6.15,1,99,99,0.167,0.144,-1.034,1,1.201,-0.204,1,0.347,0.081,1,0.087,0.313,1,-0.169
1,3,7.5,3.313,0.00,0,-7.20,0,0.14,0,-0.10,0,0.00,25.40,-12.53,1,6.43,1,99,99,0.170,0.145,-1.034,1,1.204,-0.204,1,0.349,0.080,1,0.089,0.313,1,-0.168
1,3,8.0,3.333,0.00,0,-7.10,0,0.14,0,-0.10,0,0.00,25.40,-13.45,1,6.42,1,99,99,0.172,0.147,-1.034,1,1.206,-0.204,1,0.350,0.081,1,0.091,0.313,1,-0.166
1,3,8.5,3.354,5.20,0,-7.10,0,0.13,0,-0.10,0,0.00,25.40,-13.45,1,6.42,1,99,99,0.172,0.147,-1.034,1,1.206,-0.204,1,0.350,0.080,1,0.091,0.313,1,-0.166
1,3,9.0,3.375,14.90,0,-7.00,0,0.13,0,-0.10,0,0.00,25.40,-11.18,1,5.68,1,99,99,0.174,0.148,-1.050,1,1.223,-0.134,1,0.282,0.390,1,-0.217,-0.357,1,0.505
1,3,9.5,3.396,26.10,0,-6.70,0,0.13,0,-0.10,0,0.00,25.40,4.23,1,14.41,1,99,99,0.180,0.153,-2.684,1,2.864,-1.549,1,1.702,0.240,1,-0.060,-0.472,1,0.625
1,3,10.0,3.417,38.20,0,-6.40,0,0.12,0,-0.10,0,0.00,25.40,4.98,1,14.90,1,99,99,0.187,0.158,-2.722,1,2.908,-2.011,1,2.169,0.081,1,0.105,-0.598,1,0.756
1,3,10.5,3.438,49.70,0,-6.20,0,0.12,0,-0.10,0,0.00,25.30,7.77,1,17.24,1,99,99,0.191,0.161,-2.530,1,2.722,-2.238,1,2.398,-0.061,1,0.252,-0.715,1,0.875
1,3,11.0,3.458,54.30,0,-6.20,0,0.13,0,-0.10,0,0.00,25.30,10.19,1,14.53,1,99,99,0.191,0.161,-2.530,1,2.722,-2.332,1,2.493,-0.114,1,0.305,-0.765,1,0.926
