Month,Day,Hour,DoY,Rg_f,Rg_fqc,Ta_f,Ta_fqc,VPD_f,VPD_fqc,Ts_f,Ts_fqc,Precip,SWC,H_f,H_fqc,LE_f,LE_fqc,qf_NEE_st,qf_NEE_or,Reco_st,Reco_or,NEE_st_fMDS,NEE_st_fMDSqc,GPP_st_MDS,NEE_or_fMDS,NEE_or_fMDSqc,GPP_or_MDS,NEE_st_fANN,NEE_st_fANNqc,GPP_st_ANN,NEE_or_fANN,NEE_or_fANNqc,GPP_or_ANN
1,1,13.5,1.563,129.00,0,1.30,0,0.68,0,0.50,0,0.00,38.40,-6.28,3,54.22,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,14.0,1.583,96.70,0,2.20,0,1.58,0,0.50,0,0.00,38.40,-25.14,3,6.86,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,14.5,1.604,94.00,0,2.90,0,2.35,0,0.50,0,0.00,38.30,-25.14,3,6.98,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,15.0,1.625,98.20,0,2.90,0,2.32,0,0.50,0,0.00,38.30,-25.14,3,8.61,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,15.5,1.646,79.70,0,3.00,0,2.43,0,0.50,0,0.00,38.30,-25.14,3,5.96,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,16.0,1.667,44.80,0,2.40,0,1.82,0,0.50,0,0.00,38.20,-60.26,3,0.45,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,16.5,1.688,14.70,0,1.60,0,1.30,0,0.50,0,0.00,38.20,-125.81,3,167.81,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,17.0,1.708,0.00,0,0.90,0,0.81,0,0.50,0,0.00,38.20,-181.63,3,100.88,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,17.5,1.729,0.00,0,0.60,0,0.69,0,0.50,0,0.00,38.20,-181.63,3,100.88,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,18.0,1.750,0.00,0,0.60,0,0.80,0,0.50,0,0.00,38.10,-157.86,3,88.47,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,18.5,1.771,0.00,0,0.40,0,0.74,0,0.50,0,0.00,38.10,-135.54,3,78.56,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,19.0,1.792,0.00,0,0.70,0,0.88,0,0.50,0,0.00,38.10,-126.48,3,70.87,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,19.5,1.813,0.00,0,0.40,0,0.85,0,0.50,0,0.00,38.10,-115.79,3,64.94,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,20.0,1.833,0.00,0,0.30,0,0.81,0,0.50,0,0.00,38.00,-108.13,3,59.57,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,20.5,1.854,0.00,0,0.30,0,0.79,0,0.50,0,0.00,38.00,-101.56,3,55.18,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,21.0,1.875,0.00,0,-0.10,0,0.56,0,0.50,0,0.00,38.00,-94.72,3,50.87,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,21.5,1.896,0.00,0,0.00,0,0.57,0,0.50,0,0.00,38.00,-89.22,3,47.39,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,22.0,1.917,0.00,0,0.40,0,0.77,0,0.50,0,0.00,38.00,-84.17,3,44.41,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,22.5,1.938,0.00,0,0.40,0,0.74,0,0.50,0,0.00,37.90,-84.17,3,41.93,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,23.0,1.958,0.00,0,0.70,0,0.85,0,0.50,0,0.00,37.90,-78.28,3,39.56,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,23.5,1.979,0.00,0,0.70,0,0.93,0,0.50,0,0.00,37.90,-74.80,3,37.57,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,0.0,2.000,0.00,0,0.00,0,0.42,0,0.50,0,0.00,37.90,-72.87,3,35.63,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,0.5,2.021,0.00,0,-0.50,0,0.09,0,0.50,0,0.00,37.80,-70.92,3,34.06,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,1.0,2.042,0.00,0,-0.20,0,0.20,0,0.50,0,0.00,37.80,-68.35,3,32.54,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,1.5,2.063,0.00,0,1.10,0,1.12,0,0.50,0,0.00,37.80,-62.55,3,31.30,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,2.0,2.083,0.00,0,1.80,0,1.65,0,0.50,0,0.25,37.80,-53.90,3,43.34,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,2.5,2.104,0.00,0,1.80,0,1.93,0,0.50,0,0.00,37.80,-53.90,3,43.34,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,3.0,2.125,0.00,0,1.90,0,2.24,0,0.50,0,0.00,37.80,-53.90,3,43.34,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,3.5,2.146,0.00,0,1.60,0,2.01,0,0.50,0,0.00,37.70,-53.90,3,43.34,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,4.0,2.167,0.00,0,1.60,0,2.11,0,0.50,0,0.00,37.70,-53.90,3,43.34,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,4.5,2.188,0.00,0,1.30,0,1.85,0,0.50,0,0.00,37.70,-76.51,3,41.50,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,5.0,2.208,0.00,0,1.10,0,1.59,0,0.50,0,0.00,37.70,-62.55,3,31.30,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,5.5,2.229,0.00,0,1.40,0,1.76,0,0.50,0,0.00,37.70,-81.75,3,44.55,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,6.0,2.250,0.00,0,1.10,0,1.59,0,0.50,0,0.00,37.60,-62.55,3,31.30,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,6.5,2.271,0.00,0,1.40,0,1.81,0,0.50,0,0.00,37.60,-81.75,3,44.55,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,7.0,2.292,0.00,0,1.40,0,1.93,0,0.50,0,0.00,37.60,-81.75,3,44.55,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,7.5,2.313,0.00,0,1.50,0,2.08,0,0.50,0,0.00,37.60,-78.09,3,44.55,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,8.0,2.333,0.00,0,1.70,0,2.26,0,0.50,0,0.00,37.60,-53.90,3,43.34,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,8.5,2.354,52.80,0,1.80,0,2.39,0,0.50,0,0.00,37.60,-24.98,3,6.86,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,9.0,2.375,119.60,0,2.70,0,2.84,0,0.50,0,0.00,37.50,-2.19,3,43.26,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,9.5,2.396,98.50,0,2.20,0,2.51,0,0.50,0,0.00,37.50,-20.06,3,10.13,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,10.0,2.417,148.90,0,2.60,0,2.70,0,0.50,0,0.00,37.50,6.30,3,51.69,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,10.5,2.438,225.10,0,3.00,0,2.77,0,0.50,0,0.00,37.50,9.08,3,49.83,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,11.0,2.458,272.40,0,3.50,0,3.05,0,0.50,0,0.00,37.50,42.71,3,26.94,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,11.5,2.479,245.30,0,3.80,0,3.26,0,0.50,0,0.00,37.50,1.86,3,56.32,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,12.0,2.500,143.70,0,3.70,0,3.20,0,0.50,0,0.00,37.40,4.08,3,49.86,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,12.5,2.521,216.50,0,4.00,0,3.25,0,0.50,0,0.00,37.40,3.78,3,52.30,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,13.0,2.542,246.90,0,3.90,0,3.11,0,0.50,0,0.00,37.40,18.94,3,51.51,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,13.5,2.563,177.10,0,3.70,0,2.82,0,0.50,0,0.00,37.40,6.69,3,55.44,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,14.0,2.583,90.90,0,2.30,0,1.85,0,0.50,0,0.00,37.40,-19.31,3,8.62,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,14.5,2.604,102.50,0,1.90,0,1.52,0,0.50,0,0.00,37.40,-9.94,3,39.50,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,15.0,2.625,104.80,0,1.80,0,1.41,0,0.50,0,0.00,37.40,-9.30,3,39.50,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,15.5,2.646,88.00,0,1.60,0,1.35,0,0.50,0,0.00,37.30,-19.31,3,8.62,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,16.0,2.667,59.30,0,1.30,0,1.30,0,0.60,0,0.00,37.30,-26.93,3,8.62,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,16.5,2.688,34.20,0,1.10,0,1.17,0,0.60,0,0.00,37.30,-34.60,3,3.59,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,17.0,2.708,12.20,0,0.80,0,1.02,0,0.60,0,0.00,37.30,-57.92,3,26.16,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,17.5,2.729,0.00,0,0.70,0,0.98,0,0.60,0,0.00,37.30,-53.80,3,23.82,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,18.0,2.750,0.00,0,0.40,0,0.86,0,0.60,0,0.00,37.30,-54.50,3,23.17,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,18.5,2.771,0.00,0,0.20,0,0.81,0,0.50,0,0.00,37.30,-52.27,3,21.93,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,19.0,2.792,0.00,0,0.10,0,0.78,0,0.50,0,0.00,37.30,-51.01,3,21.32,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,19.5,2.813,0.00,0,-0.20,0,0.57,0,0.50,0,0.00,37.20,-50.25,3,20.79,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,20.0,2.833,0.00,0,-0.40,0,0.55,0,0.50,0,0.00,37.20,-50.25,3,20.79,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,20.5,2.854,0.00,0,-0.40,0,0.52,0,0.50,0,0.00,37.20,-50.25,3,20.79,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,21.0,2.875,0.00,0,-0.20,0,0.63,0,0.50,0,0.00,37.20,-50.25,3,20.79,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,21.5,2.896,0.00,0,-0.30,0,0.93,0,0.50,0,0.00,37.20,-50.25,3,20.79,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,22.0,2.917,0.00,0,-0.50,0,0.88,0,0.50,0,0.00,37.20,-50.25,3,20.79,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,22.5,2.938,0.00,0,-0.70,0,0.73,0,0.50,0,0.00,37.20,-49.90,3,20.79,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,23.0,2.958,0.00,0,-0.80,0,0.66,0,0.50,0,0.00,37.20,-51.97,3,23.64,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,23.5,2.979,0.00,0,-0.90,0,0.62,0,0.50,0,0.00,37.20,-51.97,3,23.64,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,3,0.0,3.000,0.00,0,-1.00,0,0.55,0,0.50,0,0.00,37.20,-51.97,3,23.64,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,3,0.5,3.021,0.00,0,-1.10,0,0.68,0,0.50,0,0.00,37.20,-51.67,3,22.81,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,3,1.0,3.042,0.00,0,-0.80,0,1.07,0,0.50,0,0.00,37.20,-51.97,3,23.64,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
